Sr No.,Is_Transition,Is_Appraisal_Driven,Utterance,Speaker,Emotion,Dialogue_ID,Utterance_ID,Set,expectation,dataset,Moment_Utterance_ID
5400,1,1,"Ya, know what Barr, I'm not gonna leave. I probably should, but I'm not, see 'cause I promised myself that I would make it through at least *one* of your weddings . See now, tonight, all I really wanted was to make it though this evening with a little bit of grace and dignity. Well , I guess we can all agree that's not gonna happen. There's nothing really left to say except.... ""Her name was Lola. She was a showgirl. With yellow feathers , feathers in her hair, and a dress cut down to there. She would...""",Rachel,Peaceful,264,16,trn,"Rachel expected Ross to stop her from leaving, indicating he wanted to support her and prevent her from feeling embarrassed or overwhelmed by the situation.",EmoryNLP,13.0
5401,1,1,"Marenge,",Ross,Neutral,264,17,trn,"Ross expected Rachel to leave the wedding at 9:45, possibly due to the awkwardness of the situation or past behavior, and was surprised when she decided to stay and respond with humor.",EmoryNLP,14.0
5402,1,1,"""...marenge, thank you honey, and do the cha-cha. And while she like to be a star, Tony always tended bar. At the, wait, wait, everybody..""",Rachel,Joyful,264,18,trn,"Rachel was expecting to salvage some grace and dignity by humorously singing 'Copacabana' after acknowledging the situation's awkwardness, hoping to defuse the tension and make the best out of an embarrassing moment.",EmoryNLP,16.0
5403,1,1,Everybody!,Ross,Joyful,264,19,trn,Ross expected Rachel to continue with the lyrics after saying 'Marenge' so that he could join in with the word 'Everybody!' as part of the song they were referencing.,EmoryNLP,17.0
5404,0,0,"At the Copa, Copa Cabana The hottest spot north of Havana. At the Copa, Coo-pa Ca-ban-a, music and fashion were always the passion, at the Copa....",Rachel,Joyful,264,20,trn,,EmoryNLP,
5405,0,0,"Okay, I'll do it.",Richard Burke,Neutral,265,0,trn,,EmoryNLP,
5406,0,0,You'll do what?,Monica,Scared,265,1,trn,,EmoryNLP,
5407,1,1,If kids is what I takes to be with you then kids it is.,Richard Burke,Powerful,265,2,trn,Richard Burke expected Monica to understand that he was agreeing to have children in order to be with her.,EmoryNLP,0.0
5408,1,1,Oh my God!,Monica,Joyful,265,3,trn,"Monica was likely expecting Richard to reconsider or clarify his previous statement, but not necessarily to agree to having kids.",EmoryNLP,1.0
5409,1,1,"If I have to I'll, I'll do all again , I'll do the 4 o'clock feeding thing, I'll go to the P.T.A. meetings, I'll coach the soccer team.",Richard Burke,Peaceful,265,4,trn,"Richard Burke expected that by expressing his willingness to have children and be involved in raising them, Monica would be reassured of his commitment to their relationship and be more open to the idea of being with him.",EmoryNLP,2.0
5410,0,0,Really?,Monica,Joyful,265,5,trn,,EmoryNLP,
5411,0,0,"Yeah, if I have to. Monica, I don't wanna lose you, so if I have to do it all over again, then I will.",Richard Burke,Peaceful,265,6,trn,,EmoryNLP,
5412,1,1,"You're the most wonderful man. And if you hadn't of said 'if I have to' like seventeen times, then I'd be saying 'okay, let's do it.'",Monica,Mad,265,7,trn,Monica hoped Richard would enthusiastically agree to having kids without expressing reluctance or obligation.,EmoryNLP,5.0
5413,1,1,But you're not.,Richard Burke,Scared,265,8,trn,"Richard Burke expected Monica to agree to have children with him after expressing his willingness to do so, despite his reservations.",EmoryNLP,6.0
5414,0,0,"Oh my God, I can't believe what I'm getting ready to say. I wanna have a baby, but I don't wanna have one with someone who doesn't really wanna have one.",Monica,Mad,265,9,trn,,EmoryNLP,
5415,1,1,God. I love you.,Richard Burke,Peaceful,265,10,trn,"Richard Burke was expecting Monica to express a willingness to have a baby with him despite her hesitation, or at least to have a conversation about it, but was prepared for her not to agree immediately.",EmoryNLP,8.0
5416,1,1,I know you do. Me too. So what now?,Monica,Peaceful,265,11,trn,"Monica hoped Richard would genuinely want to have a baby, not just agree to it reluctantly.",EmoryNLP,9.0
5417,0,0,I guess we just keep dancing.,Richard Burke,Peaceful,265,12,trn,,EmoryNLP,
5418,0,0,"All right they got water, orange juice, and what looks like cider.",Joey,Neutral,266,0,trn,,EmoryNLP,
5419,0,0,Taste it.,Chandler,Joyful,266,1,trn,,EmoryNLP,
5420,1,1,"Yep, it's fat. I drank fat!",Joey,Mad,266,2,trn,Joey expected the liquid to be cider.,EmoryNLP,0.0
5421,0,0,"Yeah, I know, I did that two minutes ago.",Chandler,Joyful,266,3,trn,,EmoryNLP,
5422,0,0,Hey!,Ross,Joyful,266,4,trn,,EmoryNLP,
5423,0,0,"Hey, mister tux!",Chandler,Joyful,266,5,trn,,EmoryNLP,
5424,1,1,Why aren't you guys dressed?,Ross,Scared,266,6,trn,Ross hoped that Chandler and Joey would be dressed appropriately for the occasion.,EmoryNLP,4.0
5425,0,0,We have a half hour.,Joey,Mad,266,7,trn,,EmoryNLP,
5426,1,1,"No, four minutes ago you had a half hour, we have to be out the door at twenty to eight.",Ross,Mad,266,8,trn,"Ross expected that Joey and Chandler would be dressed by this time, as they needed to leave shortly.",EmoryNLP,6.0
5427,1,1,"Relax Ross, we'll be ready. It only takes us two minutes to get dressed.",Joey,Powerful,266,9,trn,Joey was expecting that they had plenty of time to get ready and that there was no rush.,EmoryNLP,7.0
5428,0,0,"Well, you know, I'd feel a whole lot better if you got dressed now.",Ross,Mad,266,10,trn,,EmoryNLP,
5429,1,1,Okay.,Chandler,Neutral,266,11,trn,"Chandler expected Ross to relax and not worry about their readiness, as he believed they had plenty of time to get dressed.",EmoryNLP,5.0
5430,0,0,"Hey-hey! Oh, look at you, all sexy.",Rachel,Joyful,266,12,trn,,EmoryNLP,
5431,1,1,Really.,Ross,Joyful,266,13,trn,"Ross expected a more enthusiastic or positive response from Rachel, perhaps a compliment or acknowledgment of his appearance, rather than a casual or playful remark.",EmoryNLP,10.0
5432,0,0,"Ooooh! Wow!! Oh, hi.",Rachel,Joyful,266,14,trn,,EmoryNLP,
5433,1,1,Hi.,Ross,Peaceful,266,15,trn,"Ross was likely expecting a more subdued or casual acknowledgment from Rachel, rather than an excited and enthusiastic reaction, after saying 'Really.'.",EmoryNLP,13.0
5434,1,1,How come you didn't come over earlier?,Rachel,Neutral,266,16,trn,"Rachel expected Ross to have come over earlier, possibly to spend more time together or because she was looking forward to seeing him.",EmoryNLP,14.0
5435,1,1,"'Cause, I'm a stupid, stupid man.",Ross,Mad,266,17,trn,"Ross expected Rachel to be pleased or happy to see him and possibly compliment his appearance, which might lead to a positive interaction.",EmoryNLP,15.0
5436,1,1,"Hey, Ross, want some cider?",Joey,Mad,266,18,trn,"Joey expected Ross to give a straightforward explanation or reason for not coming over earlier, possibly related to time management or other plans, but was surprised by Ross's self-critical response, so he shifted the conversation to offering cider as a distraction or comfort.",EmoryNLP,9.0
5437,1,1,"No. So, um, let's see your pretty close, huh. Make-up's on, hair's done.",Ross,Neutral,266,19,trn,"After saying 'Cause, I'm a stupid, stupid man.', Ross was likely expecting Rachel to acknowledge or respond to his self-deprecating comment, possibly with reassurance or understanding.",EmoryNLP,17.0
5438,0,0,"Yeah, I just have to get dressed.",Rachel,Neutral,266,20,trn,,EmoryNLP,
5439,1,1,Yay! And that takes what? Just six or seven minutes.,Ross,Joyful,266,21,trn,"Ross expected Rachel to be almost ready and hoped that she would only need a few more minutes to get dressed, as he was concerned about leaving on time.",EmoryNLP,19.0
5440,1,1,"Yeah! Once, I figure out what I'm wearing.",Rachel,Powerful,266,22,trn,Rachel was expecting to quickly decide on an outfit and get dressed in six or seven minutes.,EmoryNLP,20.0
5441,1,1,Glass of fat?,Joey,Neutral,266,23,trn,Joey expected Rachel to quickly choose an outfit and be ready to leave in around six or seven minutes.,EmoryNLP,18.0
5442,0,0,"Dr. Geller, Sherman Whitfield, London Institute.",Sherman Whitfield,Neutral,267,0,trn,,EmoryNLP,
5443,0,0,Wow! What a pleasure.,Ross,Joyful,267,1,trn,,EmoryNLP,
5444,1,1,"Well, I have to tell you, I was quite impressed with your paper on Pre-Cretaceous fossils. Yeah, it confirmed everything that I have written.",Sherman Whitfield,Joyful,267,2,trn,"Sherman Whitfield expected Ross to react positively or express admiration upon realizing his identity, possibly due to his reputation or shared scholarly interest.",EmoryNLP,0.0
5445,0,0,Excuse me. Hi.,Chandler,Neutral,267,3,trn,,EmoryNLP,
5446,1,1,Yes?,Sherman Whitfield,Neutral,267,4,trn,Sherman Whitfield was expecting a response or acknowledgment from Ross about his compliment regarding the paper on Pre-Cretaceous fossils.,EmoryNLP,2.0
5447,1,1,"Well, your kind of sitting in my seat.",Chandler,Mad,267,5,trn,Chandler expected Sherman Whitfield to realize he was sitting in Chandler's seat and move after saying 'Excuse me. Hi.',EmoryNLP,3.0
5448,1,1,"What do you mean, your seat?",Sherman Whitfield,Powerful,267,6,trn,"Sherman Whitfield expected Chandler to either introduce himself or engage in a conversation related to the ongoing discussion about Dr. Geller's work, rather than addressing a seating issue.",EmoryNLP,4.0
5449,0,0,"I mean, I was sitting there.",Chandler,Mad,267,7,trn,,EmoryNLP,
5450,1,1,"But, you got up!",Sherman Whitfield,Mad,267,8,trn,"Sherman Whitfield expected Chandler to understand that by getting up, Chandler relinquished his claim to the seat, implying that seats are not permanently reserved if vacated.",EmoryNLP,6.0
5451,0,0,"But, I never left the room!",Chandler,Mad,267,9,trn,,EmoryNLP,
5452,0,0,"But, you left the chair area.",Sherman Whitfield,Mad,267,10,trn,,EmoryNLP,
5453,0,0,"All right, that's it, give me your underwear.",Chandler,Mad,267,11,trn,,EmoryNLP,
5454,0,0,"Hey, look at me. I'm making jam, been at it since 4 o'clock this morning.",Monica,Joyful,268,0,trn,,EmoryNLP,
5455,0,0,Where'd you get fruit at four in the morning?,Ross,Neutral,268,1,trn,,EmoryNLP,
5456,0,0,Went down to the docks. Bet ya didn't know you could get it wholesale.,Monica,Joyful,268,2,trn,,EmoryNLP,
5457,0,0,I didn't know there were docks.,Rachel,Neutral,268,3,trn,,EmoryNLP,
5458,0,0,Hey.,Joey,Peaceful,268,4,trn,,EmoryNLP,
5459,0,0,Hey.,Chandler,Neutral,268,5,trn,,EmoryNLP,
5460,1,1,"Aww, is it broken?",Ross,Scared,268,6,trn,Ross expected Chandler to respond more enthusiastically or in a typical friendly manner after saying 'Hey.',EmoryNLP,1.0
5461,1,1,"No, I gotta wear this thing for a couple weeks.",Joey,Sad,268,7,trn,"Joey expected Ross to notice and ask about the cast or sling he is wearing, assuming Ross might think he has an injury.",EmoryNLP,4.0
5462,1,1,Did you tell the doctor you did it jumping up and down on your bed?,Rachel,Joyful,268,8,trn,"Rachel expected Joey to have told the doctor about the humorous way he got injured, which was by jumping up and down on his bed.",EmoryNLP,3.0
5463,1,1,Nooo. I had a story all worked out but then Chandler sold me out.,Joey,Mad,268,9,trn,"Joey expected that he could provide a believable story to the doctor to avoid embarrassment, but Chandler revealed the truth instead.",EmoryNLP,7.0
5464,1,1,"Well, I'm sorry Joe. I didn't think the doctor was gonna buy that it just *fell* out of the socket.",Chandler,Mad,268,10,trn,"Chandler expected the doctor to not believe Joey's story that his shoulder just 'fell' out of the socket, so he thought it was better to tell the truth.",EmoryNLP,5.0
5465,1,1,What is this? Fruit?,Joey,Neutral,268,11,trn,"Joey expected Chandler to support his false story about how he got injured, instead of revealing the truth to the doctor.",EmoryNLP,9.0
5466,0,0,Monica's making jam.,Rachel,Joyful,268,12,trn,,EmoryNLP,
5467,1,1,"Whoa, jam! I love jam! Hey, how come we never have jam at our place?",Joey,Joyful,268,13,trn,"Joey was initially trying to understand what was in front of him, possibly expecting something less exciting or mundane, like just fruit. Upon learning it was jam, he showed enthusiasm and then questioned why they never have jam at his place, indicating he wasn't expecting something he loves, like jam, to be the answer.",EmoryNLP,11.0
5468,0,0,Because the kids need new shoes.,Chandler,Mad,268,14,trn,,EmoryNLP,
5469,0,0,"I'm going into business people. I'm sick and tired of being depressed about Richard. I needed a plan, a plan to get over my man. What's the opposite of man? Jam. Oh Joey don't! It's way to hot.",Monica,Joyful,268,15,trn,,EmoryNLP,
5470,1,1,This will just be my batch.,Joey,Peaceful,268,16,trn,"Joey was expecting Chandler to acknowledge or humorously agree with the excuse about the kids needing new shoes, implying they don't have jam because they prioritize other expenses.",EmoryNLP,13.0
5471,0,0,"Um, that's it. No. Hey! You! J. Crew guy. Yeah. Why have you been following me? I mean, all week long everywhere I look there's you.",Phoebe,Scared,269,0,trn,,EmoryNLP,
5472,0,0,"You wouldn't return my calls, you sent back my letters....",Guy,Sad,269,1,trn,,EmoryNLP,
5473,1,1,What?,Phoebe,Neutral,269,2,trn,"Phoebe was expecting an explanation for why the guy had been following her, possibly hoping for a misunderstanding or a benign reason, rather than realizing he had been trying to contact her.",EmoryNLP,0.0
5474,0,0,"One more chance Ursula, please?",Guy,Sad,269,3,trn,,EmoryNLP,
5475,0,0,"Oooh. Oh, well this is awkward.",Phoebe,Neutral,269,4,trn,,EmoryNLP,
5476,1,1,Wh..,Guy,Scared,269,5,trn,"Guy was expecting Phoebe, whom he mistook for Ursula, to give him another chance or show some willingness to reconcile.",EmoryNLP,3.0
5477,0,0,"Um, yeah, you want Ursula, and I'm Phoebe. Twin sisters! Seriously.",Phoebe,Neutral,269,6,trn,,EmoryNLP,
5478,1,1,"Oh, that's great. I'm stalking the wrong woman. I am such a dingus!",Guy,Powerful,269,7,trn,Guy was expecting Phoebe to confirm that she was Ursula and to respond to his plea for another chance.,EmoryNLP,5.0
5479,0,0,"Oh, you're not a dingus.",Phoebe,Neutral,269,8,trn,,EmoryNLP,
5480,1,1,"I just, I want you to know I didn't used to be like this. Before I meet your sister I was like this normal guy who sold beepers and cellular phones.",Guy,Sad,269,9,trn,"Guy expected Phoebe to be upset or judge him negatively for mistakenly stalking her instead of her sister, Ursula.",EmoryNLP,7.0
5481,0,0,"Well, I mean look it's, it's not your fault, you know. I mean this is just what, what she does to guys, okay.",Phoebe,Neutral,269,10,trn,,EmoryNLP,
